Gene_Symbol	type	file	classification
NFKB1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NFKB2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
NFKBIA	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
NFKBIE	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NFX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NFXL1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NFYA	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NFYB	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NFYC	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NGFR	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NHERF1	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704	Oncogene, TumorSuppressorGene
NHLH1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NHLH2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NIK	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
NIM1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
NIM1K	Kinase	PfamKinase, OncoKBv20240704	NA
NIN	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NINJ1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NIT2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NKRF	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX1-1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX1-2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-1	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
NKX2-2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-5	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX2-8	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NKX3-1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	TumorSuppressorGene
NKX3-2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX6-1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX6-2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NKX6-3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NLK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
NME1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NME2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NNAT	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NOBOX	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NOL7	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NONO	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NOP53	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NOTCH1	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
NOTCH2	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
NOTCH3	TumorSuppressorGene, Oncogene	TumorSuppressorGene.txt, OncoKBv20240704	Oncogene, TumorSuppressorGene
NOTCH4	Oncogene, TumorSuppressorGene	OncoKBv20240704	Oncogene, TumorSuppressorGene
NOTO	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NOV	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NPAS1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NPAS2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NPAS3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NPAS4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NPM1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
NPR1	Kinase	PfamKinase, OncoKBv20240704	NA
NPR2	Kinase	PfamKinase, OncoKBv20240704	NA
NPRL2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NQO1	Oncogene	OncoKBv20240704	Oncogene
NR0B1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR0B2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NR1D1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR1D2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR1H2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR1H3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR1H4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR1I2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NR1I3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2C1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2C2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NR2E1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2E3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2F1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2F2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR2F6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR3C1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR3C2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR4A1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NR4A2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR4A3	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
NR5A1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR5A2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NR6A1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NRAS	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NRBP1	Kinase, TumorSuppressorGene	Kincat_Hsap.08.02.txt, TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	NA
NRBP2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
NRCAM	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NRF1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
NRG1	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NRK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
NRL	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
NRSN2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NSD1	CosmicCensus, Oncogene, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
NSD2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NSD3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NSD3	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NT5C2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NTHL1	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
NTRK1	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
NTRK2	Kinase, Oncogene	PfamKinase, OncoKBv20240704	Oncogene
NTRK3	TumorSuppressorGene, CosmicCensus, Kinase, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
NUAK1	TumorSuppressorGene, Kinase	TumorSuppressorGene.txt, PfamKinase, OncoKBv20240704	NA
NUAK2	Kinase	PfamKinase, OncoKBv20240704	NA
NUF2	Oncogene	OncoKBv20240704	Oncogene
NUMA1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NUMB	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NUP214	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NUP98	TumorSuppressorGene, CosmicCensus, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
NUPR1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
NUTM1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NUTM2B	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NUTM2D	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
NuaK1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
NuaK2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
OBSCN	Kinase	PfamKinase, OncoKBv20240704	NA
OLFM4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
OLIG1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OLIG2	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
OLIG3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OMD	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
ONECUT1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
ONECUT2	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704	Oncogene
ONECUT3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OPCML	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
OSCP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
OSGIN1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
OSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv, OncoKBv20240704	NA
OSR2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OTP	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OTX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OTX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OVOL1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OVOL2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OVOL3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
OXSR1	Kinase, TranscriptionFactor	Kincat_Hsap.08.02.txt, addTF_JL.tsv, OncoKBv20240704	NA
OXSR1	Kinase	PfamKinase, OncoKBv20240704	NA
Obscn	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
P2RY8	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
PA2G4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PABPC1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PACRG	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAEP	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAFAH1B1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAFAH1B2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PAIP2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	Oncogene
PAK2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PAK2ps	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PAK3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PAK4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PAK5	Kinase, Oncogene	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	Oncogene
PAK6	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PALB2	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
PANO1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PANX2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAPSS1	Kinase	PfamKinase, OncoKBv20240704	NA
PAPSS2	Kinase	PfamKinase, OncoKBv20240704	NA
PARK2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PARK7	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PARP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
PASK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PATZ1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
PAWR	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PAX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PAX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PAX3	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
PAX4	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PAX5	TumorSuppressorGene, CosmicCensus, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene, TumorSuppressorGene
PAX6	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PAX7	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
PAX8	CosmicCensus, TranscriptionFactor, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	Oncogene
PAX9	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PBK	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PBRM1	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
PBX1	CosmicCensus, TranscriptionFactor	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	NA
PBX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PBX2P1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PBX3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PBX4	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PCBP1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PCDH10	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PCDH17	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PCDH8	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PCDH9	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PCDHGC3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PCGF2	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PCGF6	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PCM1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PCTAIRE1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PCTAIRE2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PCTAIRE3	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDCD1	Oncogene	OncoKBv20240704	Oncogene
PDCD1LG2	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
PDCD4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PDCD5	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PDE4DIP	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PDGFB	CosmicCensus, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	Oncogene
PDGFRA	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
PDGFRB	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
PDGFRL	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PDGFRa	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDGFRb	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDHK1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDHK2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDHK3	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDHK4	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PDIK1L	Kinase	PfamKinase, OncoKBv20240704	NA
PDK1	Kinase, Oncogene	Kincat_Hsap.08.02.txt, OncoKBv20240704	Oncogene
PDLIM4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PDPK1	Kinase	PfamKinase, OncoKBv20240704	NA
PDS5B	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
PDSS2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PDX1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PEA15	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PEAK1	Kinase	PfamKinase, OncoKBv20240704	NA
PEBP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PEG3	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PEK	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PER1	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PER2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PF4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PFN1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PFTAIRE1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PFTAIRE2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PGBD5	Oncogene	OncoKBv20240704	Oncogene
PGR	TumorSuppressorGene, TranscriptionFactor, Oncogene	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	Oncogene
PGRMC2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHACTR4	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHB	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHB1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHC3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHF1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PHF19	TranscriptionFactor, Oncogene	addTF_JL.tsv, OncoKBv20240704	Oncogene
PHF20	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PHF21A	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PHF6	TumorSuppressorGene, CosmicCensus	TumorSuppressorGene.txt, Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
PHIP	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHKG1	Kinase	PfamKinase, OncoKBv20240704	NA
PHKG2	Kinase	PfamKinase, OncoKBv20240704	NA
PHKg1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PHKg1ps1	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PHKg1ps2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PHKg1ps3	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PHKg2	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PHLDA2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHLDA3	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PHLPP1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
PHLPP2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	TumorSuppressorGene
PHOX2A	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PHOX2B	CosmicCensus, TranscriptionFactor, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, addTF_JL.tsv, OncoKBv20240704	TumorSuppressorGene
PI4K2B	Kinase	PfamKinase, OncoKBv20240704	NA
PI4KA	Kinase	PfamKinase, OncoKBv20240704	NA
PI4KB	Kinase	PfamKinase, OncoKBv20240704	NA
PIAS1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PICALM	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PIERCE2	CosmicCensus	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	NA
PIGA	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
PIK3C2A	Kinase	PfamKinase, OncoKBv20240704	NA
PIK3C2B	Kinase, Oncogene	PfamKinase, OncoKBv20240704	Oncogene
PIK3C2G	Kinase	PfamKinase, OncoKBv20240704	NA
PIK3C3	Kinase	PfamKinase, OncoKBv20240704	NA
PIK3CA	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
PIK3CB	CosmicCensus, Kinase, Oncogene	Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	Oncogene
PIK3CD	Kinase, Oncogene	PfamKinase, OncoKBv20240704	Oncogene
PIK3CG	Kinase, Oncogene	PfamKinase, OncoKBv20240704	Oncogene
PIK3R1	CosmicCensus, TumorSuppressorGene	Census_allTue Sep 17 18_59_30 2019.tsv, OncoKBv20240704	TumorSuppressorGene
PIK3R2	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
PIK3R3	TumorSuppressorGene	OncoKBv20240704	TumorSuppressorGene
PIK3R4	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PIM1	Kinase, CosmicCensus	Kincat_Hsap.08.02.txt, Census_allTue Sep 17 18_59_30 2019.tsv, PfamKinase, OncoKBv20240704	NA
PIM2	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PIM3	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PIN1	TumorSuppressorGene, TranscriptionFactor	TumorSuppressorGene.txt, addTF_JL.tsv, OncoKBv20240704	NA
PINK1	Kinase	Kincat_Hsap.08.02.txt, PfamKinase, OncoKBv20240704	NA
PINX1	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PITSLRE	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PITX1	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PITX2	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PITX3	TranscriptionFactor	addTF_JL.tsv, OncoKBv20240704	NA
PIWIL2	TumorSuppressorGene	TumorSuppressorGene.txt, OncoKBv20240704	NA
PKACa	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKACb	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKACg	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCa	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCb	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCd	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCe	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCg	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCh	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCi	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
PKCips	Kinase	Kincat_Hsap.08.02.txt, OncoKBv20240704	NA
